name,region_id,capacity,lon,short_name,station_id,rental_uris,lat,region_name
Tyco Rd & Boyd Pointe Way,,12,-77.241436,31398,1890899353648060422,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.930767,
11th & F St NW,42,28,-77.026975,31262,0824e72a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.897857,"Washington, DC"
Alabama Ave & Stanton Rd SE / Shops at Park Village,42,19,-76.98185,31813,a6076d62-317a-40be-80a3-5654a042c20a,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.84627,"Washington, DC"
Carroll & Ethan Allen Ave,44,15,-77.006472,32026,0825b1a2-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.977933,"Montgomery County, MD (South)"
14th & Newton St NW,42,19,-77.032956,31649,e9030e46-31bf-4def-befb-2e685ad48180,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.931991,"Washington, DC"
Washington Blvd & N Frederick St,41,11,-77.127671,31901,082616fc-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.884829,"Arlington, VA"
Takoma Metro,42,19,-77.016855,31408,0825e31a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.975219,"Washington, DC"
Aurora Hills Cmty Ctr / 18th St & S Hayes St,41,12,-77.05949,31004,08246d68-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.857866,"Arlington, VA"
Reston Station Blvd & Sunset Hills Rd,104,11,-77.331008,32228,3c6a1bf0-3aac-4406-990d-966cc8edca52,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.946735,"Fairfax, VA"
Glebe Rd & 11th St N,41,12,-77.116817,31038,082528fb-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.883921,"Arlington, VA"
Woodglen Dr & Executive Blvd,43,16,-77.1135,32078,f69c2ab2-8d2b-493a-9da4-3a76d0e34753,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.04317,"Montgomery County, MD (North)"
Franklin St & S Washington St,40,19,-77.0487,31907,0826242b-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.798133,"Alexandria, VA"
11th & V St NW,42,18,-77.027171,31332,c361d993-ebd8-4110-b10e-6bd2055fbe05,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.918199,"Washington, DC"
3rd & M St SE,42,23,-77.002161,31669,60e5f9b2-611b-4713-b34a-8ce2c2ee8ac8,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.876823,"Washington, DC"
District Ave & Strawberry Ln/Mosaic Market Garage,104,15,-77.230632,32262,13a88d55-7065-4bf0-9472-b78e8fafdfb3,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.872642,"Fairfax, VA"
Madison St & N Henry St,40,15,-77.049468,31099,08261620-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.813485,"Alexandria, VA"
Branch & Pennsylvania Ave SE,42,15,-76.9599,31701,0824c29d-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8692,"Washington, DC"
Wilson Blvd & N Troy St,41,15,-77.082089,31924,d39e9b29-0ba7-453f-9f1e-b0a856d448b7,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.892556,"Arlington, VA"
Executive Blvd & E Jefferson St,43,15,-77.1257,32079,3ced143d-294e-4050-80a7-b40d76c42c0d,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.04873,"Montgomery County, MD (North)"
Chillum Rd & Riggs Rd / Riggs Plaza,133,15,-76.995922,32416,fbd404e2-bd4c-464b-b0db-9eaa011a90ae,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.961737,Prince George's County
Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,44,19,-77.085998,32014,08258b3f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.961763,"Montgomery County, MD (South)"
18th & New Hampshire Ave NW,42,19,-77.041829,31324,101824b5-2dd0-464c-bc7e-30481e00e6d7,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.911268,"Washington, DC"
Eastern Market Metro,42,32,-76.995358,31699,1996328198078007666,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.884181,"Washington, DC"
Army Navy Dr & S Nash St,41,11,-77.06812083721161,31095,0826029e-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.86215024521491,"Arlington, VA"
W Columbia St & N Washington St,152,12,-77.166917,32609,33efb11b-052f-437e-ab74-2e6b4661822d,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.885621,"Falls Church, VA"
Canal Center Plaza & Fairfax St,40,15,-77.04014585740823,31985,2087542402526233418,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.81465868761216,"Alexandria, VA"
Nannie Helen Burroughs Ave & 49th St NE,42,11,-76.931862,31710,0825ba12-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.898536,"Washington, DC"
Pentagon Row Plaza / Army Navy Dr & Joyce St,41,16,-77.06341624259947,31006,08246e8c-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.86331354301248,"Arlington, VA"
Wheaton Library & Community Rec Center,44,11,-77.0510969,32084,2f12b7e0-a0f1-49ed-92d8-784133ea9168,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.0473228,"Montgomery County, MD (South)"
Temporary Rd & Old Reston Ave,104,11,-77.353414,32218,08263d19-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.960084,"Fairfax, VA"
Potomac Yard Metro South,,15,-77.047846,31979,1869388517211023780,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.833437,
New Jersey Ave & N St NW/Dunbar HS,42,19,-77.01536044478416,31636,0825b983-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.90733256111448,"Washington, DC"
Gatehouse Rd & Telestar Ct,104,11,-77.225262,32263,523db239-4cfe-4d84-b8ff-60f1ad4d342c,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.868536,"Fairfax, VA"
Stewart Ln & Old Columbia Pike,44,19,-76.9854381,32091,909f576d-3523-4646-aa26-900ba8c9cd13,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.0456521,"Montgomery County, MD (South)"
19th & I St NW,42,23,-77.04338550567627,31253,08253908-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.901633245815496,"Washington, DC"
20th & M St NW ,42,24,-77.044976,31139,2061576686305521766,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.905496,"Washington, DC"
8th & Eye St SE / Barracks Row,42,11,-76.9953,31608,08249671-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8792,"Washington, DC"
Ridge Rd & Southern Ave SE,42,15,-76.935246,31723,5d8d5182-ea42-49ec-8cae-8891759f5751,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.872976,"Washington, DC"
Crystal City Metro / 18th St & S Bell St,41,19,-77.05169767141342,31007,08246f1f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.85778509815245,"Arlington, VA"
Commonwealth Ave & Oak St,40,15,-77.061715,31906,08262027-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.812711,"Alexandria, VA"
South Dakota Ave & Decatur St NE ,,15,-76.991829,31546,1936546121234841642,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.948307,
Blueridge Ave & Elkin St,44,15,-77.05006,32073,ce78d5f4-486a-4a64-8518-5a10bfd7ef94,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.04313,"Montgomery County, MD (South)"
Rhode Island Ave & V St NE,42,19,-77.004746,31513,08256b90-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.918155,"Washington, DC"
11th & Kenyon St NW,42,39,-77.027822,31102,08247522-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.929464,"Washington, DC"
Ballenger Ave & Dulaney St,40,19,-77.063562,31084,0825f872-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.802677,"Alexandria, VA"
Division Ave & Foote St NE,42,15,-76.925907,31713,0826337e-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.897407,"Washington, DC"
8th & V St NW,42,19,-77.022684,31134,3900eddf-b06d-4763-af70-1126603508d0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.917716,"Washington, DC"
Beech Dr at Draper Dr Park,,12,-77.282077,32274,1871684492868499562,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.866659,
17th & Corcoran St NW,42,19,-77.0387,31214,08249549-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9121,"Washington, DC"
15th St & N Scott St,41,15,-77.08095,31031,082525bb-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.89054,"Arlington, VA"
Fort Totten Metro,42,19,-77.002721,31515,0825e27a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.952369,"Washington, DC"
Kennedy Center,42,19,-77.05557,31211,08249e19-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.897293,"Washington, DC"
TJ Cmty Ctr / 2nd St & S Old Glebe Rd,41,12,-77.095596,31074,0825bfcd-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.869418,"Arlington, VA"
Woodley Park Metro / Calvert St & Connecticut Ave NW,42,23,-77.051833,31323,efe6a4e1-5900-46d6-9755-db074f87c5c2,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.923389,"Washington, DC"
Wisconsin Ave & Brandywine St NW,42,25,-77.080217,31319,082632a8-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.949813,"Washington, DC"
Tanger Outlets,133,15,-77.0026,32415,fc64c842-980f-40be-a4b6-7750a28ecc19,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.7968,Prince George's County
Potomac & M St NW,42,19,-77.065246,31295,082655cc-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.905509,"Washington, DC"
Colorado Ave & Longfellow St NW,42,19,-77.032707,31407,082549b0-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.957212,"Washington, DC"
Dennis Ave & Amherst Ave,44,15,-77.04456299543381,32022,08259e6f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.02538719623632,"Montgomery County, MD (South)"
11th & C St SE,42,19,-76.991476,31659,3f1dfbbd-7b34-4efd-91a3-60acad4cf42f,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.885908,"Washington, DC"
North Capitol & Douglas St NW / Reservoir Park Rec ,42,19,-77.009814,31340,2023408083066081290,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.923613,"Washington, DC"
Sligo Ave & Carroll Ln,44,15,-77.016311,32058,082641e3-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.990874,"Montgomery County, MD (South)"
Ridge Rd Community Center,42,19,-76.94098126958124,31718,db81ad06-aad3-4e23-b2b9-05b39b41f8fc,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.876227445751475,"Washington, DC"
Joyce St & 16th St S,41,16,-77.063275,31091,0825fddc-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.859254,"Arlington, VA"
9th & N St NW ,,23,-77.023885,31336,1926601045514275106,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.906622,
N Quincy St & Glebe Rd,41,12,-77.107735,31035,08251bba-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.876393,"Arlington, VA"
34th St & Wisconsin Ave NW,42,15,-77.0682,31226,0824a988-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.916442,"Washington, DC"
Washington Blvd & Walter Reed Dr ,41,12,-77.082104,31073,0825bf2b-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.873219,"Arlington, VA"
8th Rd & S Frederick St,41,12,-77.116339,31951,1cc6ee60-b82f-4264-a490-6c3e5e656ccd,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.857049,"Arlington, VA"
15th & L St NW,42,27,-77.034602,31276,0825fc3a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.903967,"Washington, DC"
Woodmont Ave & Strathmore St,44,11,-77.093522,32055,0826190f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.979875,"Montgomery County, MD (South)"
Town Center Pkwy & Bowman Towne Dr,104,11,-77.361902,32210,08263885-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.962524,"Fairfax, VA"
East West Hwy & 16th St,44,19,-77.038721,32056,08261b89-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.995681,"Montgomery County, MD (South)"
1st & I St SE,42,23,-77.00572729110718,31628,08251f03-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.878854378063295,"Washington, DC"
Oak Leaf & Lockwood,44,19,-76.9945391,32094,90682a3e-9cb2-43d1-b104-61c50043d35b,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.0379809,"Montgomery County, MD (South)"
1st & S Capitol St SE / Oxon Run Trail,42,19,-77.005497,31817,c778c501-ba47-479b-b652-831432ffd74f,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.824481,"Washington, DC"
Wilson Blvd & Ft Myer Dr,41,19,-77.072305,31015,0824eb1b-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8946,"Arlington, VA"
University Dr & Democracy Ln,,12,-77.304435,32280,1875304680551764838,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.849411,
12th & Varnum St NE,42,15,-76.990157,31542,e800b2e8-5d8c-4ca1-920b-9622fa2a87ea,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.943596,"Washington, DC"
N Roosevelt St & Roosevelt Blvd,152,12,-77.153953,32606,5f19b359-6bc4-45f6-bdcf-31352690e6ee,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.878085,"Falls Church, VA"
Eckington Pl & Q St NE,42,23,-77.004615,31505,0824bc00-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.91066,"Washington, DC"
8th & H St NW,42,33,-77.023086,31228,0824b9cc-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8997,"Washington, DC"
Madrillon Rd & Boss St,104,12,-77.226266,32272,5017ea72-2248-4ba8-af83-d9c9718b51e0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.910016,"Fairfax, VA"
3rd & D St SE,42,15,-77.0023,31605,08249407-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8851,"Washington, DC"
S Jordan St & Venable St,40,15,-77.109975,31954,599f7a69-823e-419a-b70e-8f9666dd4bd1,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.811361,"Alexandria, VA"
Layton Hall Dr & University Dr,,12,-77.302732,32277,1873077316413198460,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.850932,
11th & O St NW,42,23,-77.02708840370178,31286,08261d35-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.90843146089006,"Washington, DC"
Hamlin & 7th St NE,42,15,-76.997194,31514,08256ee8-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.927497,"Washington, DC"
Wisconsin Ave & O St NW,42,19,-77.063586,31312,08254f20-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.90849,"Washington, DC"
Greensboro Dr & Silver Hill Dr,104,15,-77.232091,32299,2067308793601420186,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.924325,"Fairfax, VA"
John McCormack Rd & Michigan Ave NE,42,11,-76.9955,31502,08247cac-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9346,"Washington, DC"
Maryland Ave & E St NE,42,27,-76.99278563261032,31640,082612c1-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8962260397813,"Washington, DC"
George Mason Dr & Wilson Blvd,41,15,-77.1207,31036,08252387-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.87887,"Arlington, VA"
Metro Center / 12th & G St NW,42,39,-77.02795878052711,31230,0824c604-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.89832574246664,"Washington, DC"
Perry & 35th St,133,15,-76.960054,32404,068e6359-1741-4240-9ed1-07a9038bc319,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.936213,Prince George's County
Alabama & MLK Ave SE,42,11,-76.99937582015991,31800,082564e2-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.84322988730829,"Washington, DC"
Fort Lincoln Dr & 33rd Pl NE,42,15,-76.9556866,31537,c9760156-83bd-4a7d-9dfa-85d7ee463f62,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9216413,"Washington, DC"
20th St & Florida Ave NW,42,15,-77.0446,31110,0824854e-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9154,"Washington, DC"
Ridge Heights and Owl Cove Ln,104,12,-77.331653,32252,f75a76bb-34fc-4ee3-81d9-f23d9867017d,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.933923,"Fairfax, VA"
Stewart & April,44,19,-76.9811552,32090,52ba8179-5dda-404f-abba-796b3f645434,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.0449444,"Montgomery County, MD (South)"
Valley Ave & Wheeler Rd SE,42,19,-76.99358886515256,31824,0cabc1c7-cf6f-4afd-9242-c011b77f6330,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.83664578175751,"Washington, DC"
Fairfax Village,42,11,-76.952103,31706,0824f08b-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.86559,"Washington, DC"
13th St & Eastern Ave,44,15,-77.029417,32006,08254ebb-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.987,"Montgomery County, MD (South)"
18th & R St NW,42,19,-77.041834,31278,0825fd75-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.912648,"Washington, DC"
S Kenmore St & 24th St S,41,12,-77.084918,31061,08254e55-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.848454,"Arlington, VA"
Columbia Pike & Monroe St,41,12,-77.09367156028748,31058,08254c82-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.860343910937175,"Arlington, VA"
Rockville Pike & Old Georgetown Rd,43,15,-77.11368,32077,68bb0313-ccdb-4930-98ba-96d77ec986ef,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.049765,"Montgomery County, MD (North)"
Dunn Loring Metro,104,19,-77.2283,32231,48ca5477-32a2-485d-961d-5371f2d1d5e1,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8828,"Fairfax, VA"
Bowdoin Ave & Calvert Rd/ College Park Station,133,11,-76.928879,32429,2004427045420044368,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.978103,Prince George's County
Massachusetts Ave & 6th St NE,42,19,-76.998413,31657,880978b9-5084-4576-a206-8d94cdbf4427,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.892875,"Washington, DC"
